label,content
Typhoon,"Former Hurricane Oscar, which peaked with winds over 100mph when it whipped through the Caribbean earlier this week, will pass near the British Isles on Saturday.
Although the weather system has now been downgraded, the Met Office has still issued a yellow warning for rain across western Scotland.
""Heavy and persistent rain” is expected across Scotland for much of the day, according to the Met Office.
Spray and flooding is expected to make driving much harder and journey times longer, and bus and train services will also be affected.
The first rains brought by the remnants of Hurricane Oscar will hit Northern Ireland on Friday afternoon, before the downpours and winds pick up early on Saturday morning for most of western Scotland and parts of north-western England.
By the end of Saturday the bad weather will have reached Wales and parts of eastern England as well, and BBC weather forecaster Nick Miller has warned that the winds could reach speeds of 60mph.
“Wherever you are, the breeze is picking up, particularly in the west. But it’s nowhere near as cold, but you may still see a touch of frost in eastern England,"" he said.
“The next system is a deep area of low pressure – ex-Hurricane Oscar. It passes us to the northwest but we are close enough to get a windier day across the UK on Saturday and a very wet day in western Scotland.”
The mercury plummeted overnight, with the coldest spots seeing temperatures of -2C early on Friday morning. But the coming storms will see more mild temperatures, Mr Miller said, with temperatures of 8 or 9C on Saturday morning."
Typhoon,"A storm called Potential Tropical Cyclone Six is expected is expected to bring rain and life-threatening flash flooding to the Cabo Verde Islands in the eastern Atlantic. The storm could strengthen into a hurricane by Sunday.
It has already been determined that it will be named Tropical Storm Florence as it gathers pace - becoming the seventh named storm of the Atlantic hurricane season.
The latest advisory for the storm — released at 7am Central time — said that the storm was 190 miles east-southeast of the southernmost point of those islands, and was moving at 12mph.
Compared to the types of major storms that have walloped American shores in the past, the as-of-yet-unnamed storm is relatively weak — clocking in with winds of 35 mph — but the system is expected to strengthen over the next week and may be classified as a hurricane in the coming days.
That said, tropical storm warnings remain in effect for Cabo Verde Islands Santiago, Fogo, and Brava, where residents can expect the potential for heavy rain and gusty winds later on in the day.
Where it goes from there is hard to predict — storms are fickle things and often change direction — but the hurricane centre’s long-range tracker pegs it as moving on a west to northwest path in the coming days. Early next week, the storm is likely to be far from the United States mainland."
Typhoon,"The National Weather Service has issued hurricane watches for Hawaii and Maui counties with Hurricane Lane barreling towards the islands having been upgraded to a Category 4 storm.
Lane has sustained winds of 150 miles per hour as of Tuesday morning local time, the National Weather Service of Honolulu said
“Major Hurricane Lane could bring significant impacts to the Hawaiian Islands late week and into the weekend,” officials said. “All residents in [Hawaii] are urged to stay abreast of the situation.”
Officials said it was too early to report which of the main Hawaiian islands would be directly impacted – though they noted if the hurricane’s centre remained offshore its impacts could still extend well away from the centre. Intense showers and thunderstorms surrounding the hurricane are expected to reach the Big Island late on Tuesday night or Wednesday morning.
Senior Honolulu forecaster Tom Birchard said it’s possible island Oahu and Kaui could be included in a watch.
Officials have also issued tropical storm watches and flash flood watches for islands Kahoolawe, Kauai, Lanai, Maui, Molokai, Niihau, Oahu and the Big Island.
“As Hurricane Lane approaches the islands from the south, deep tropical moisture associated with Lane will spread across the island chain from the east, with increased potential for heavy rainfall,” officials said."
Typhoon,"Another busy hurricane season appears likely, although it won’t be as bad as last year, according to a prediction released Wednesday by AccuWeather, a private weather forecasting service.
The prediction calls for seven to 10 hurricanes. Three to five of these are expected to reach major hurricane strength, which means winds of at least 111 mph.
“Current indications are this will be another above-normal season,” said Dan Kottlowski, AccuWeather’s lead hurricane forecaster. “This can translate into high impacts on the United States.”
The season still is unlikely to be as busy as last year’s record-breaking season, which generated 30 storms, including 13 hurricanes, subjecting the United States to 12 direct hits and exhausting the storm names selected for that year.
But the danger to the U.S. east coast may be higher this year because of the weakening of the Bermuda high, a high-pressure zone that last year stiff-armed many storms into the Gulf of Mexico. This year, the Bermuda high’s rim could be farther northeast, allowing storms to curve north earlier and strike the east coast.
The Accu-Weather forecast cited warm Atlantic temperatures as one factor in the prediction of an active season.
Hurricane season officially starts June 1, although there’s been discussion of shifting the date into May, since the past few years have produced several pre-season storms."
Typhoon,"Hurricane Irma is the strongest Atlantic basin hurricane ever recorded outside the Gulf of Mexico and the Caribbean Sea. It lasted as a hurricane from August 31 until September 11. The storm, which stretched 650 miles from east to west, affected at least nine US states, turning streets into rivers, ripping down power lines, uprooting trees and cutting off coastal communities.
On September 6, Hurricane Irma left a string of small Caribbean islands devastated. The eye of the hurricane passed over Barbuda, damaging about 95% of the buildings on the island.
The hurricane hit southwest Florida on September 10, battering the state's lower half and leaving a trail of tornadoes and storm-surge flooding as its core slowly moved inland.
The massive storm triggered evacuation orders for 5.6 million people before it made two landfalls.
On Monday, Irma was downgraded to a tropical storm as it lumbered through Georgia to parts north.
By Tuesday, Irma had left a trail of deadly devastation throughout the Southeast, flooding major cities including Jacksonville, Florida, and Charleston, South Carolina, and leaving millions without power."
Typhoon," An approaching powerful typhoon has left at least one person dead, another missing and prompted the evacuation of more than 100,000 people as a precaution in the eastern and central Philippines, although the unusual summer storm is not expected to blow into land, officials said Monday.
Typhoon Surigae was about 500 kilometers (310 miles) east of Infanta town in Quezon province on Monday afternoon with sustained winds of 195 kilometers (121 miles) per hour and gusts of up to 240 kph (149 mph). It is forecast to slowly move northwestward and then veer eastward away from the northern Philippines around Thursday.
Vicente Malano, administrator of the government weather agency, said a high pressure area extending from China to Japan was blocking the typhoon from blowing inland.
“We’re lucky it’s not going to make landfall because if it hits land, it’s really going to be super devastating,” said Ariel Rojas from the weather agency.
The typhoon’s 900-kilometer (560-mile) band of rainclouds and strong winds nevertheless flooded at least 22 villages and caused power outages in four provinces. More than 3,200 people and 43 ferries and cargo ships were stranded in seaports after the coast guard suspended sea travel as the typhoon blew nearer, the government disaster-response agency and the coast guard said.
A 79-year-old man died in St. Bernard town in Southern Leyte province after being hit by a falling coconut tree, the Office of Civil Defense said. Another villager in San Jose town in Northern Samar province was missing after he went to a nearby island in a motorboat to secure his farm animals, it said.
More than 29,300 families or 109,000 people were evacuated to emergency shelters as a precaution in five eastern provinces in the Bicol region, it said. Mayors said they have to open more evacuation centers to ensure social distancing during the pandemic.
“It’s really tough, it’s toxic, but we have no choice,” Mayor Ann Gemma Ongjoco of Guinobatan town in Albay province said by telephone. She said even churches were being used to shelter more than 6,100 villagers in her town, including many from communities threatened by mudflows from Mayon, one of the most active volcanoes in the archipelago.
The Philippines is a coronavirus hotspot in Southeast Asia, with health officials reporting 945,745 infections and 16,048 deaths.
About 20 typhoons and storms lash the Philippines each year. It also sits in the so-called Pacific “Ring of Fire,” a seismically sensitive region often hit by earthquakes and volcanic eruptions, making the impoverished nation one of the world’s most disaster-prone countries."
wildfires,"Nearly 3 billion animals were affected by Australia's worst wildfire season that burned from last July through March, scientists announced Tuesday — a figure almost three times higher than original estimates.
The report released Tuesday and commissioned by the World Wide Fund for Nature Australia said more than 46 million acres were scorched. An estimate in January said 1.25 billion animals were affected.
""This ranks as one of the worst wildlife disasters in modern history,” Dermot O’Gorman, the organization's chief executive officer, said in a statement. ""It’s hard to think of another event anywhere in the world in living memory that has killed or displaced that many animals.""
Ten researchers from Australian universities and wildlife groups involved in the report have been looking at both the impact of the fires and the possible ways to protect ecosystems in the future.
The affected wildlife includes 143 million mammals, 2.46 billion reptiles, 180 million birds and 51 million frogs.
""It's almost impossible to comprehend how many individuals that actually means,"" Lily van Eeden, a researcher at the University of Sydney and a co-author of the report, told NBC News.
The jump in the estimated animals affected compared to the January report is due to a wider geographic area being studied and new data on wildlife, she said.
Despite the increased scope of the research, Van Eeden cautioned, the estimate is still ""quite conservative.""
Invertebrate species — such as spiders and butterflies — were not included and neither was a range of wildlife that lives in waterways like turtles."
wildfires,"Just before the COVID-19 pandemic, bush fires in Australia destroyed more than 3,000 homes and burnt millions of hectares of vegetation. The crisis exposed the nation’s fire monitoring system as being unfit for purpose. Precise real-time information about the area burnt and the intensity of the fires was not available when it was needed.
Australia does not have a central system for gathering and storing essential information about bush fires. State and territory governments, and even agencies within states, have different approaches. This worked fine when fires were smaller. But those in the 2019–20 season crossed multiple state borders.
The blazes engulfed a huge geographic range and burnt for a duration and intensity that was beyond the experience of communities and fire managers1. Many Australians endured five months of smoke pollution that breached national air-quality standards. Usually, people would experience shorter bouts covering smaller areas2.
The extraordinary scale and intensity of the fires were driven by climate conditions not seen in a century: three years of drought, including three consecutive, anomalously dry winters3. This weather is consistent with predictions that global warming will result in conditions that increase the risk of fire4,5. Studies have linked extreme bush-fire seasons over the past few years to anthropogenic climate change
Debate over the cause of the bush fires became politically charged. Fire scientists and managers had to stem misinformation from politicians and the media suggesting that the fires were not unusual historically and were not linked to climate change. There were even suggestions that the fires were the result of arson, or of inappropriate land management8–10. Staggering environmental consequences were claimed, including greenhouse-gas emissions that were exceeded only by those in China, the United States, India, Russia and Japan, and the loss or displacement of more than one billion native vertebrates."
wildfires,"SYDNEY (BLOOMBERG) - Australia is in the grip of deadly wildfires burning across the country, triggering an emotive debate about the impact of climate change in the world's driest-inhabited continent. The unprecedented scale of the crisis, and images of terrified tourists sheltering on beaches from the inferno, have shocked many Australians.
With summer only just beginning and the nation affected by a prolonged drought, the authorities fear the death toll will continue to mount as more homes and land are destroyed. Here are some key details of the crisis:
How many people have died?
Since the fire season began months ago during the southern hemisphere winter, 23 people have died. With six people missing in Victoria state, the authorities fear the death toll will rise. Among the fatalities are volunteer firefighters, including a young man who died when his 10-tonne truck was flipped over in what officials have described as a ""fire tornado"". Australia's worst wildfires came in 2009 when the Black Saturday blazes left 180 people dead."
wildfires,"Record-breaking temperatures and months of severe drought have fuelled a series of massive bushfires across Australia.
Although recent cooler conditions and rain have brought some respite, more than 50 fires are still burning in the states of New South Wales and Victoria.
Hot and windy conditions are forecast to return to many parts of New South Wales this weekend and authorities in the Australian Capital Territory (ACT) have declared a state of emergency as massive bushfires rage south of Canberra.
At least 33 people have been killed - including four firefighters - and more than 11 million hectares (110,000 sq km or 27.2 million acres) of bush, forest and parks across Australia has burned."
wildfires,"Impossibly fast and ferocious blazes burned a staggering 4.1m acres, making for an‘astonishing and horrifying’ year
On a deadly 24-hour march through the Sierra Nevada in September, the flames of what would become the North Complex fire raced through more than 200,000 acres of dense timber, destroyed a historic schoolhouse and overtook a beloved camp for children with cancer.
Also in its path was the remote settlement of Berry Creek, where Daniel Salazar, 27, found himself once again facing an unprecedented, out of control blaze. Less than two years earlier, Salazar had escaped the Camp fire, which killed his grandparents and 83 others in and around the town of Paradise.
In the Sierra Nevada and across California in late summer and early fall this year, firefighters and residents fought a losing battle against impossibly fast and ferocious blazes.
It was the state’s worst wildfire season on record. By the end of it, the flames had killed 31 people, destroyed or damaged more than 10,000 buildings and burned a staggering 4.1m acres. The North Complex fire was responsible for more than 300,000 acres of scorched land, killing 16 people in its wake."
wildfires,"Large wildfires raging throughout California have claimed at least 44 lives statewide, destroyed thousands of structures and prompted hundreds of thousands to evacuate. A fire actively burning in Northern California took at least 42 lives, becoming the deadliest fire on state record.
Large fires have scorched populated areas of California over the past week, including the Camp Fire, north of Sacramento, which incinerated the entire town of Paradise, and the Woolsey Fire, which burns northwest of Los Angeles. Firefighters on Monday also battled the Rocky Peak fire, which sprung up near where the Woolsey fire began and forced the shutdown of the Route 118 freeway. The Camp Fire has become one of California’s most destructive fires in at least a century, according to the Associated Press.
Wildfires are a natural and annual occurrence in California, typically appearing toward the end of the long, dry summers. In four out of five cases, people provide the igniting spark. At the same time, the environment has also become more flammable. As the state grows hotter and increasingly subject to prolonged droughts, and as more people live in high risk areas, the fires simply get bigger, more severe and more costly to put out."
wildfires,"A giant bushfire on the edge of Sydney, which has blanketed the city in smoke causing a spike in respiratory illnesses and the cancellation of outdoor sports, will take weeks to control but will not be extinguished without heavy rains, firefighters said.
Thousands of weary firefighters, who have been battling wildfires for a month, have been fighting nearly 100 blazes in New South Wales state.
The mega fire north of Sydney, Australia‘s largest city, was created on Friday when several fires merged and was now burning across 335,000 hectares.
“We need flooding rain to put these fires out. That’s really what is going to stop it,” said the New South Wales Rural Fire Service. “These will take many weeks to put out.”
Wildfires are common in Australia during the hot summer, which begins in December, but this year the fires started much earlier, blamed on soaring temperatures, dry winds and arson.
A three-year drought has left much of Australia tinder dry.
The fires around Sydney have been pumping such vast amounts of smoke into the air that they appear as significant rain on the radars, the Bureau of Meteorology said on Twitter.
New South Wales Health said late on Friday that some 1,140 people had sought medical assistance for breathing issues or asthma in the past week – a quarter more than in a typical week. NSW Ambulance fielded about a third more calls.
Six people have been killed, nearly 700 houses burnt down and millions of hectares of land razed.
Strong winds fanned flames towards several suburbs in southwest Sydney on Saturday."
wildfires,"In Big Basin State Park south of San Francisco — may be a holdover from the fire 9 months ago
On Monday firefighters suppressed a fire that burned within the perimeter of the CZU Lightning Complex of fires. The blaze was in Big Basin Redwoods State Park south of San Francisco and could be a holdover from the 86,502-acre blaze from August, 2020.
When firefighters hiked into the fire it was less than two acres, but with the assistance of aircraft they stopped the spread after it burned about seven acres.
In January several other holdover fires were found in the footprint of the same fire.
There is a chance that considering the numerous very large fires that spread through California and Oregon last year, and with lower than normal precipitation during the winter, other similar holdover fires will be discovered. In many cases since they are within the burn perimeter, they may not be a serious problem. But if they are in a large unburned island, burning embers lofted into the air could ignite spot fires some distance away, perhaps outside the perimeter where there is an abundance of available fuel.

"
drought,"California is at the edge of another protracted drought, just a few years after one of the worst dry spells in state history left poor and rural communities without well water, triggered major water restrictions in cities, forced farmers to idle their fields, killed millions of trees, and fueled devastating megafires.
On Thursday, the unofficial end of California’s wet season, officials announced that the accumulation of snow in the Sierra Nevada mountains and the Cascades was about 40% below average levels. The state doesn’t have enough snow and rain banked to replenish its groundwater supplies, feed its rivers and streams or fill depleted reservoirs.
“It’s not just that we’re anticipating a dry year, it’s that this is our second extremely dry year, in a row,” said Daniel Swain, a climate scientist at the University of California Los Angeles and the Nature Conservancy. California – along with much of the US west – is parched, Swain added, and should brace for water cuts and arid conditions that could trigger more destructive wildfires.
Just four years since the state’s last drought emergency, experts and advocates say the state isn’t ready to cope with what could be months and possibly years of drought to come. Heading into the summer, battles are heating up between cities, farms and environmentalists over how scarce supplies are rationed."
drought,"Major cities across Turkey face running out of water in the next few months, with warnings Istanbul has less than 45 days of water left.
Poor rainfall has led to the country’s most severe drought in a decade and left the megacity of 17 million people with critically low levels of water, according to Turkey’s chamber of chemical engineers. The Ankara mayor, Mansur Yava?, said earlier this month the capital had another 110 days’ worth in dams and reservoirs.
?zmir and Bursa, Turkey’s next two biggest cities, are also struggling, with dams that are about 36% and 24% full respectively, and farmers in wheat-producing areas such as the Konya plain and Edirne province on the border with Greece and Bulgaria are warning of crop failure.
The acute lack of rainfall in the second half of 2020 – approaching 50% year on year for November – led the religious affairs directorate to instruct imams and their congregations to pray for rain last month.
Turkey is a “water stressed” country, with just 1,346 cubic metres of water per capita per year, and has faced several droughts since the 1980s due to a combination of population growth, industrialisation, urban sprawl and climate change.
“Instead of focusing on measures to keep water demand under control, Turkey insists on expanding its water supply through building more dams … Turkey has built hundreds of dams in the last two decades,” said Dr Akgün ?lhan, a water management expert at the Istanbul Policy Center.
“The warning signs have been there for decades but not much has been done in practice.”
Turkey has long prioritised economic growth over environmental concerns and remains the only G20 country apart from the US yet to ratify the 2015 Paris agreement."
drought,"A megadrought worse than any in “known prehistory” may already be underway in the western United States and northern Mexico, researchers have suggested.
After experiencing a wetter-than-average 20th century, the region has been suffering an ever-lengthening string of dry years starting in 2000, and scientists have now warned the worsening climate crisis is partly responsible for pushing the region towards extreme long-term drought.
The study is based on modern weather observations, along with 1,200 years of tree-ring data and dozens of climate models.
“Earlier studies were largely model projections of the future,” said lead author Park Williams, a bioclimatologist at Columbia University‘s Lamont-Doherty Earth Observatory.
“We’re no longer looking at projections, but at where we are now. We now have enough observations of current drought and tree-ring records of past drought to say that we’re on the same trajectory as the worst prehistoric droughts.”
Reliable modern observations date only to about 1900, but tree rings have allowed scientists to infer yearly soil moisture for centuries before humans began influencing the climate.
The study has rung alarm bells, as previous research has linked the catastrophic ancient droughts recorded in tree rings to concurrent upheavals among indigenous medieval-era civilisations in the southwest US.
The new study is the most up-to-date and comprehensive long-term analysis, the researchers have said. It covers an area stretching across nine US states from Oregon and Montana down through California and New Mexico, and part of northern Mexico.
Using rings from thousands of trees, the researchers charted dozens of droughts across the region, starting in 800 AD.
Four stand out as so-called megadroughts, with extreme aridity lasting decades: the late 800s, mid-1100s, the 1200s, and the late 1500s. After 1600, there were other droughts, but none on such a large scale.
The team then compared the ancient megadroughts to soil moisture records calculated from observed weather in the years from 2000 to 2018.
They found the current drought is already outdoing the three earliest ones. The fourth, which spanned 1575 to 1603, may have been the worst of all — but the difference is slight enough to be within the range of uncertainty.
Furthermore, the current drought is affecting wider areas more consistently than any of the earlier ones — this is the “fingerprint” of climate change and associated temperatures, the researchers said.
All of the ancient droughts lasted longer than 19 years — the one that started in the 1200s ran for nearly a century — but all began by following a similar path to what is happening now, they said.
The ancient droughts weren’t driven by manmade climate change, and nature is still playing a strong role today.
A study last year led by Nathan Steiger at the Lamont-Doherty Earth Observatory of Columbia University showed among other things, that unusually cool periodic conditions over the tropical Pacific Ocean (commonly called La Ni?a) during the previous megadroughts pushed storm tracks further north, and starved the region of precipitation."
drought,"A severe drought is threatening South Africa's wildlife industry, with game farmers keeping fewer animals and tourists visiting game lodges in smaller numbers.
Parts of the country have been affected by consecutive years of abnormally hot weather and below average rainfall that have scorched grazing lands and dried up watering holes since 2015, the driest year on record.
Industry body Wildlife Ranching South Africa (WRSA) estimates the Northern Cape province has lost more than two-thirds of its game over the last three years.
It is conducting a countrywide survey to determine the scale of animal losses and the financial impact on the country's more than 9,000 wildlife ranches.
“It's been an extraordinary drought,” said WRSA chief Adri Kitshoff-Botha. “It's not a one-year or two-year drought. In some areas we've seen it has been going now for six years.”
The wildlife industry generates revenue for South Africa through tourism, hunting, breeding and meat production.
Trophy hunting alone generated 2bn rand (￡106m) in 2016, according to research carried out for the environment ministry.
Southern Africa's temperatures are rising at twice the global average rate, according to the International Panel on Climate Change, and in much of South Africa the level of water in reservoirs is dwindling.
For Burger Schoeman, manager at Northern Cape game farm Thuru Lodge, the withered vegetation and parched ground are a serious concern for the sector.
Once home to around 4,500 wild animals – including 35 different species, from antelope to rhino – the lodge has lost around 1,000 animals due to drought. Carcasses are piling up in abandoned mines on the edge of the property.
“At this stage we are quite stretched. All the money you get from selling the animals, meat and all of that, gets put straight back into the property to look after the rest of the animals,” Mr Schoeman said."
drought,"At least 200 elephants have died in Zimbabwe’s largest national park amid a severe drought.
Since October, the giant creatures have been found in Hwange National Park, although other parks have also been affected by the drought.?
Other species including giraffes, buffalos and impalas are also dying and the situation will only improve once rain returns, said Tinashe Farawo, a spokesperson for Zimbabwe National Parks and Wildlife Management Authority (Zimparks).
“Almost every animal is being affected,” he said. “Of course, elephants are easily noticed during patrols or game drives, but some bird species are seriously affected because they can only breed in certain tree heights and those trees are being knocked down by elephants.”
Many animals are straying from Zimbabwe’s parks into nearby communities in search of food and water.
Zimparks said 33 people have died from conflict with animals this year.
The drought has also taken its toll on crops, leaving more than half of the population in need of food aid.
The agency said it plans to move 600 elephants, two prides of lions and other animals from the Save Valley Conservancy in the south east of the country to less congested parks.
A pack of wild dogs, 50 buffalos, 40 giraffes and 2,000 impalas will also be relocated, Mr Farawo said."
drought,"“I once rescued a friend from drowning when he was swept away by the force of the current as we were swimming in the Diyala river,” says Qasim Sabti, a painter and gallery owner in Baghdad.
“That was 50 years ago,” he recalls. “I went back there recently and the water in the Diyala is so shallow today that a man could walk across it with his dog.”
The rivers of Iraq, above all the Tigris and Euphrates, are drying up. The country is becoming more arid, and desertification is eating into the limited amount of agricultural land.
Dams built upriver in Turkey, Syria and Iran since the 1970s have reduced the flow of water that reaches Iraq by as much as half and the situation is about to get worse.
“On 1 July, Turkey will start filling the Ilisu dam on the Tigris and this will cause another decline in the inflows to our country of about 50 per cent,” Hassan Janabi, minister of water resources, told The Independent.
He says that Iraq used to get 30 billion cubic metres of water a year from the Euphrates, but now “we are happy if we get 16 billion cubic metres”.
As Iraq begins to recover from 40 years of wars and emergences, its existence is being threatened by the rapidly falling water levels in the two great rivers on which its people depend.
It was on their banks that the first cities were established cities 8,000 years ago and where the flood stories of Gilgamesh and the Bible were first told.
Such floods are now a thing of the past – the last was in 1988 – and each year the amount of water taken by Iraq’s neighbours has been rising."
drought,"Hundreds of millions of people could be left without access to water as climate breakdown causes Asia’s vast glaciers to shrink, researchers have found.
When the rains fail, glaciers in the high-mountain regions around the Himalayas are a life-saver, releasing 36 cubic kilometres of water – the equivalent of 14 million Olympic swimming pools – to drought-prone areas every summer.
Glacial loss in the region has been going on for a few decades. However, the rate has increased – between 2000 and 2016, glaciers were shrinking 1.6 times faster than the period between 1951 to 2007.
“A lot of the climate projections suggest the melt will continue to accelerate,” lead researcher Dr Hamish Pritchard, a glaciologist from the British Antarctic Survey (BAS), told The Independent.
Using climate projections, Dr Pritchard believes the glacier melt will start to slow in around 2050.
He added: “As we start to get drought stress hitting, there will be crop failures and a loss of livestock. It could cause people to migrate and if you can’t migrate, it might cause conflict as people will need to fight with their neighbours for food.”
This will hit areas such as the fertile Indus Valley, which has been inhabited by human civilisations for many thousands of years and today feeds 237 million people.
The increase in glacier melt is also causing a glut of water to come down, causing an increase in water consumption."
drought,"As parts of the Western US emerge from one of the driest winter seasons on record, the expectation of yet another summer of wildfires will be familiar to many.
Scientists, in fact, are already issuing warnings of an increased risk of wildfires in places such as California for 2021, and other parts of the Western US, as the San Francisco Chronicle recently reported.
The region, where wildfires are increasingly common, is ripe for wildfires following a winter with extremely dry conditions – and reportedly the third worst ever seen.
And it could for a single reason – what is being described by scientists as the second worst drought for 1,200 years.
The Western US, a region at the front of the world’s fight against a warming climate, is on the verge of a “mega drought”, according to a report by CBS, following analysis of the US Drought Monitor and warnings from scientists.
And it could for a single reason – what is being described by scientists as the second worst drought for 1,200 years.
The Western US, a region at the front of the world’s fight against a warming climate, is on the verge of a “mega drought”, according to a report by CBS, following analysis of the US Drought Monitor and warnings from scientists.
The period of so-called “mega drought”, of which the consequences are only starting to be seen, is thought to have begun in 2000, with peaks in periods of severe drought – and wildfires.
As shown in figures from the National Oceanic and Atmospheric Administration (NOAA), the period was responsible for the two worst droughts to occur, in 2003 and 2013.
Figures for 2020-2021 are more alarming, with the amount of area being in a state of ""exceptional drought"" at 20 per cent – wider than at any point for 20 years.
"
drought,"Puerto Rico’s governor has declared a state of emergency after a severe drought has left nearly 140,000 people on the island without normal running water amidst the coronavirus pandemic.
More than 26 per cent of the island is experiencing a severe drought and another 60 per cent is under a moderate drought, according to the US Drought Monitor.
From 3 July Puerto Rico's utilities company is strictly rationing nearly 140,000 clients water supply and they will be without water for 24 hours every other day.
The company has urged residents not to stockpile water and to maintain social distancing and wear masks if retrieving water from trucks on the island.
“We're asking people to please use moderation,” said Doriel Pagan, executive director of Puerto Rico's Water and Sewer Authority, adding that she could not say how long the rationing measures will last.
Gov Wanda Vazquez confirmed that 21 of 78 municipalities are affected by the severe drought while another 29 by the moderate drought.
Under the administrative order residents in most areas will be prohibited from excessive use of water such as watering gardens during daylight hours, filling pools, and using a hose or non-recycled water to wash cars.
Those who disregard the order face fines from 250 for residents to 2,500 for industries for a first violation."
drought,"Water companies, government bodies and environmental groups have warned that the extreme weather this summer could lead to a drought in spring next year.
Heatwaves across the country saw hosepipe bans come into force and put pressure on farmers, whose harvests were affected by the dry conditions.
The National Drought Group (NDG), which is made up of various water and environment organisations, gathered on Thursday to discuss how to maintain supplies in the event of a 2019 drought.
Water companies, government bodies and environmental groups have warned that the extreme weather this summer could lead to a drought in spring next year.
Heatwaves across the country saw hosepipe bans come into force and put pressure on farmers, whose harvests were affected by the dry conditions.
The National Drought Group (NDG), which is made up of various water and environment organisations, gathered on Thursday to discuss how to maintain supplies in the event of a 2019 drought.
Sir James Bevan, chief executive of the Environment Agency, chaired the NDG meeting and said that early action and planning would be necessary to avert this situation.
“Ensuring sufficient water for the public, the economy and the environment is one of biggest challenges we face as a country,” he said.
“The Environment Agency will continue to work actively with the water companies and other water users to seek to ensure that.”
Dry conditions over the summer were linked to devastating fires around Oldham and Bolton, and caused disruption to British wildlife including hedgehogs, birds and frogs.
The Environment Agency responded to more than 300 dry-weather related incidents over the past few months, more than three times the usual number for the summer.
Farmers accused the government of taking “little action” after environment secretary Michael Gove pledged to help them recover from the challenging summer conditions.
Recent efforts to save water combined with spells of rain have helped the sector recover, but for some crops and species the full effects of the summer are yet to be seen."
drought,"More people have been displaced by drought in western Afghanistan than those uprooted by conflict, the United Nations has said.
A total of 275,000 people were displaced by drought this year, 52,000 more than the number who fled conflict, with more than two million threatened by the effects of water shortages.
Reports from the UN and aid charities described farmers lacking seeds to sow, following crop failures in some areas, and livestock dying from the lack of anything to eat。
Afghanistan, where nearly 20 million people rely on farming, has suffered a 45 per cent drop in agricultural output this year as drought hit the country, officials at the ministry of agriculture have said.
At least 120,000 people fleeing the drought arrived in the town of Qala-e-Naw, in Badghis province, in the week leading up to 9 September, the UN humanitarian office reported.
A second UN report, which contained data covering August, said more than 100,000 people may have moved to Herat city for the same reason by the end of last month.
The report estimated 2.2 million Afghans would be affected by the drought this year.
In Qala-e-Naw, where there are an estimated 66,500 drought-displaced people, supplies and humanitarian aid are already insufficient to meet the needs of newly arrived families.
The UN cited an assessment by aid charity World Vision International, which said 99 per cent of people in Badghis thought their food situation was worse or a lot worse than a year ago.
Most farmers lost last season’s harvest and nearly all of them lacked seeds for the new planting season, the UN study said, noting reports saying around 40 percent of livestock have been lost in Badghis due to a lack of pasture and fodder."
drought,"From ground level, Australia's drought looks like a featureless brown dustbowl, but from the air it transforms into an artistry of colour and texture as the land cracks under a blazing sun.
Circular dry plough tracks resemble the concentric circles in Aboriginal dot paintings that tell of an ancient mythology, starving cattle queuing for feed look like an abstract painting, and their black shadows stretching across the land a surrealist image.
But for farmer Ash Whitney there is no such beauty, just blood, sweat and tears as he struggles to feed his cattle, cutting the drying branches of Kurrajong trees – a last resort during the worst of droughts.
“I have been here all my life, and this drought is feeling like it will be around a while,” says a despairing Whitney, whose property near the town of Gunnedah is on the Liverpool Plains – a usually fertile area now withered, having received the lowest average rainfall in nearly 30 years.
The worst drought in living memory is sweeping parts of eastern Australia, leaving farmers struggling to cope and asking questions about the future.
Cattle farmer Tom Wollaston, born 70 years ago in the same house he lives in today, is afraid for what this drought will mean for his children, who aim to takeover the 2,300 hectare (5,683 acre) property when Tom “hangs up his boots”.
“I can't seem to be able to do anything else apart from just feed, and keep things going. The drought seems to be one step ahead of me all the time. We'll battle it out, but it puts a strain on everyone,” says Wollaston.
His wife Margo says droughts have a very negative impact, not only on her family but on the whole farming community around the nearby town of Tamworth in northwest New South Wales (NSW) state.
“I find droughts a little bit like cancer – it sort of eats away at you, and it just gets drier and drier and more severe and more severe, and impacting on your life a lot worse. I do try really hard to keep the house and the garden clean and green because that keeps your head in the right space at night time”.
May McKeown, 79, and her son Jimmie live on a property near the northwest NSW town of Walgett and say they are extremely worried about the future, having had almost no rain since 2010.
“My great grandfather settled on this land in 1901, and he never had to remove cattle from the paddocks over there,” she says pointing to the west. “But we have had to remove them all and bring them closer to the homestead so we can more easily feed them.”"
